Image,	URL
49f147f53da8335be5e9aa387f343069.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
4a1e5b751c97e787f4bf0b58c0fa1472.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
4c14333e90528487297aa7663e92ef49.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
4c9ece2ac36518ff2a1d23e4b2613f1f.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
4ddac224f76929ca1950690d09a010b2.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
4e5b0e94b372f1b6593f5d1fc3ee5cf4.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
50bd98bb2bf098e19a5980db3efecb09.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
52674aab651127c827cce55d4a53030e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
54341a0af46687cc9f4b7ef7cba036a2.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
54e21539b05a6397e8c535d00f9f288e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
54e26b19e2a922bc600374938f075f3d.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
55446613a2b8c3e76955d7ad465c6e61.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
55c6eb20373867b9b41a17af72e40051.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
55deea3ee22b93381486643499198644.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
5756a9ffcbda3a1dfb0d5517cf3822f1.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
57aee722b682b1aef6b0ac29efb4f730.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
59259103241c7fc69a896328d0cebed2.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
5a5d34830f100fffd2486eb9f97d372f.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
5ef4e78bdd695a00b2e4d8df802ecb0e.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
5fa3c8d0034d10062ce83fe1564fdfd8.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
5fe4cf475c8d91888b0d9073dc1c2eed.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
6055c156727e732fe103da05940ba4e6.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
63627511b0e01a08d87bd796ee2be71f.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
64c2cfc93e4626820f2be0690c046dfb.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
6d5a1baa7767b7351abea608e1e4d646.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
6ed44ae673893987a1520874ddfa25ab.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
6f22d08589e6e80befe7ace1ae3d230c.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
6f28c466f2c1a070d02089998a1bcb5b.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
71f09bebbd25d25e0773e87a8b87fdcc.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
7479770ae4e54268561e43bc19ec7378.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
749b54cd342166fd98a19a67fe0819cb.png,	https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_publicacoes&PUBLICACOESpub_boui=320469310&PUBLICACOESmodo=2
