Image,	URL
ebef35ad-d002-40ea-8417-a9fb45f0b9ef,	https://www.alarabiya.net/aswaq/infographic/2025/01/16/142-%D8%A3%D9%84%D9%81-%D8%AB%D8%B1%D9%8A-%D9%8A%D8%A8%D8%AD%D8%AB%D9%88%D9%86-%D8%B9%D9%86-%D9%88%D8%AC%D9%87%D8%A9-%D9%81%D9%8A-2025
2b6898f8-618d-46ef-87b5-d8ddab0ded43,	https://www.alarabiya.net/aswaq/infographic/2025/01/16/%D9%85%D8%B5%D8%B1-%D8%AA%D8%B3%D8%AA%D9%88%D8%B1%D8%AF-%D9%82%D9%85%D8%AD%D8%A7-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%88%D8%A7%D9%84%D8%B5%D9%8A%D9%86
d6d76219-aac4-4fb1-8360-1540ac937826,	https://www.alarabiya.net/aswaq/infographic/2025/01/16/%D9%85%D8%B9%D8%AF%D9%84-%D8%A7%D9%84%D8%B1%D9%87%D9%86-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D9%8A%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-7-0
9a4a7e26-3088-4838-a4a5-1216ab82c769,	https://www.alarabiya.net/aswaq/infographic/2025/01/12/%D9%83%D9%8A%D9%81-%D8%AA%D8%B7%D9%88%D8%B1-%D8%A7%D9%84%D8%AF%D9%8A%D9%86-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A-%D8%AE%D9%84%D8%A7%D9%84-10-%D8%B3%D9%86%D9%88%D8%A7%D8%AA
cad30ac6-6ec5-4548-a4bd-022232f58bd2,	https://www.alarabiya.net/aswaq/infographic/2025/01/12/%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D9%84%D9%88%D8%B3-%D8%A3%D9%86%D8%AC%D9%84%D9%88%D8%B3-%D8%A7%D9%84%D8%A3%D9%83%D8%AB%D8%B1-%D8%AA%D9%83%D9%84%D9%81%D8%A9-%D9%81%D9%8A-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7
DASDAS.jpg,	https://studies.aljazeera.net/ar/article/4575
fatma-infograph,	https://studies.aljazeera.net/ar/article/4814
20221010-AB-GenderInfographic2-AR,	https://www.arabbarometer.org/ar/2023/02/%d8%a7%d9%84%d9%86%d8%b3%d8%a7%d8%a1-%d9%81%d9%8a-%d9%82%d9%88%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%84-2022/
ArabBarometer-Infographic_Arab-Women_Workforce-Ar-2021,	https://www.arabbarometer.org/ar/2021/07/%d8%a7%d9%84%d9%86%d8%b3%d8%a7%d8%a1-%d9%81%d9%8a-%d9%82%d9%88%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%84/
ArabBarometer-COVID_Vaccine_Infographic_Ar,	https://www.arabbarometer.org/ar/2021/07/%d8%a7%d9%84%d8%aa%d8%b1%d8%af%d9%91%d8%af-%d9%81%d9%8a-%d8%aa%d9%84%d9%82%d9%8a-%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/
