Image,	URL
prothomalo-bangla_2022-02_03644029-8d59-4f71-8a17-debd1b5f576d_Untitled_2.avif,	https://www.prothomalo.com/education/study/%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%B8%E0%A6%82%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A7%AA-%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4-%E0%A6%87%E0%A6%B6%E0%A6%95%E0%A7%81%E0%A6%B2
image_480.png,	https://commons.wikimedia.org/wiki/File:CO2_emission_pie_chart_bn.svg
