Image,URL
5deb7fb0-5982-11ef-8f0f-0577398c3339.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/bde4/live/5deb7fb0-5982-11ef-8f0f-0577398c3339.png.webp
ecf623e0-21a1-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/f0f1/live/ecf623e0-21a1-11ef-80aa-699d54c46324.jpg.webp
11542340-21a2-11ef-baa7-25d483663b8e.jpg,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/00d9/live/11542340-21a2-11ef-baa7-25d483663b8e.jpg.webp
29e05140-21a2-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/85a6/live/29e05140-21a2-11ef-80aa-699d54c46324.jpg.webp
4cfad420-21a2-11ef-baa7-25d483663b8e.jpg,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/e1be/live/4cfad420-21a2-11ef-baa7-25d483663b8e.jpg.webp
658b20d0-21a2-11ef-80aa-699d54c46324.jpg,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/9e7a/live/658b20d0-21a2-11ef-80aa-699d54c46324.jpg.webp
_128482723_nigeria_food_inflation_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/7FD8/production/_128482723_nigeria_food_inflation_640-nc-1.png.webp
_128482725_nigeria_public_debt_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/CDF8/production/_128482725_nigeria_public_debt_640-nc-1.png.webp
_128482727_nigeria_oil_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/11C18/production/_128482727_nigeria_oil_640-nc-1.png.webp
_128699939_nigeria_population_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/16F2F/production/_128699939_nigeria_population_640-nc-1.png.webp
_128699941_nigeria_unemploment_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/3A97/production/_128699941_nigeria_unemploment_640-nc-1.png.webp
_128699943_nigeria_online_access_640-nc-1.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/88B7/production/_128699943_nigeria_online_access_640-nc-1.png.webp
_98394064_capture.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/B3E1/production/_98394064_capture.jpg.webp
912731f0-6eac-11ef-8c1a-df523ba43a9a.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/b371/live/912731f0-6eac-11ef-8c1a-df523ba43a9a.png.webp
_97518987_yemen3.png,https://ichef.bbci.co.uk/ace/ws/624/cpsprodpb/13485/production/_97518987_yemen3.png.webp
_97485171_1_yemen_outbreak_chart_624_original_pidgin.png,https://ichef.bbci.co.uk/ace/ws/624/cpsprodpb/4306/production/_97485171_1_yemen_outbreak_chart_624_original_pidgin.png.webp
_97465543_yemen_food_crisis-01.png,https://ichef.bbci.co.uk/ace/ws/624/cpsprodpb/86FC/production/_97465543_yemen_food_crisis-01.png.webp
_97485770_4_who_controls_yemen_624_03052017_pidgin.png,https://ichef.bbci.co.uk/ace/ws/624/cpsprodpb/1E4E/production/_97485770_4_who_controls_yemen_624_03052017_pidgin.png.webp
_123452317_lassa_fever_figures_pidgin_figures_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/1169D/production/_123452317_lassa_fever_figures_pidgin_figures_640-nc.png.webp
_123452319_lassa_fever_figures_pidgin_map_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/164BD/production/_123452319_lassa_fever_figures_pidgin_map_640-nc.png.webp
_123452322_lassa_fever_figures_pidgin_week_chart_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/5735/production/_123452322_lassa_fever_figures_pidgin_week_chart_640-nc.png.webp
_105758458_bbc.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/14DED/production/_105758458_bbc.jpg.webp
_105758461_bbc.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/4065/production/_105758461_bbc.jpg.webp
_105758465_bbc.jpg,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/DCA5/production/_105758465_bbc.jpg.webp
_125553147_rail_worker_salary_chart_v2-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/12197/production/_125553147_rail_worker_salary_chart_v2-nc.png.webp
_125553148_passenger_journeys-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/148A7/production/_125553148_passenger_journeys-nc.png.webp
_125554789_reason_for_rail_journeys_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/181B9/production/_125554789_reason_for_rail_journeys_640-nc.png.webp
6e6a4180-6c0f-11ed-94b2-efbc7109d3dd.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/a9aa/live/6e6a4180-6c0f-11ed-94b2-efbc7109d3dd.png.webp
_110761831_oyan.png,https://ichef.bbci.co.uk/ace/ws/625/cpsprodpb/35F8/production/_110761831_oyan.png.webp
_125382136_optimised-channel_boat_crossings_12jun-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/F698/production/_125382136_optimised-channel_boat_crossings_12jun-nc.png.webp
_118569408_bitcoin_19052021-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/13A70/production/_118569408_bitcoin_19052021-nc.png.webp
_103472609_nomination_forms_english_640-nc.png,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/16203/production/_103472609_nomination_forms_english_640-nc.png.webp
_126174277_china_taiwan_v05_first_island_chain_2x640-nc.png,https://ichef.bbci.co.uk/ace/ws/800/cpsprodpb/12DBF/production/_126174277_china_taiwan_v05_first_island_chain_2x640-nc.png.webp
