Image	,	URL
f6e01f27b83c3827ac0e461f74d2d723.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/nueva_estruc/889463901884.pdf
09766269e4216a2b88c3fc495630bc96.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
0a881cb5bf26135ac90c35c2ae0e817d.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
0fbbf4c8258a0ad9272f54981df09c21.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
226bba3eae94e91efa0a782023dcab62.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
378d22fe9608dea14760bcc6ca095bfd.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
3bd679be0e5170ca1fa54bef8a17c484.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
5854080146431feff0393b487c185d00.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
617dafb974b759ef31f058e1d0fbf367.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
6ae1ade80f81701e8f88fc75679bac34.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
930bde57d7d009aae2af9d03838c15e3.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
a87f02e23cd974b58b3a27b185c11d9f.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
c93496fb7bb0241812eb83cc15a92e11.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
ce2364be961c69621aae879f429a8ad8.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
fc4e4366bc7ed37e0b3c0da1612c44d4.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
ff1f007325470ae5f817c8c26bdc7900.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168827/702825168827.pdf
042a5f7099ff21866441bc09e1b92fb6.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
106895105972a016272979ca5b3e62fe.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
32a08a549a2bc4cf2078eae5af8da847.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
396171feb50248f6526d6f445041358e.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
40ba5d5fcc2cd63525c6451da47f8c14.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
45e761aa45afc4a716f7ae2f0b677b05.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
68345994085140418a0f47d8affdee15.png	,	https://www.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/historicos/2104/702825168704/702825168704.pdf
